TrID,TrayNotes,TrayTypeName,Position,PlantID,PlantName,PlantNotes
Pr#2013-0012_Exp#0003_Ath_Tr#00004,0,standard,B2,3048,70:51x18_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00004,0,standard,B3,2919,27:139x36_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00004,0,standard,B4,3003,55:20x138_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00004,0,standard,B5,3036,66:49x158_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00004,0,standard,C1,2985,49:187x69_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00004,0,standard,C2,2910,24:135x10_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00004,0,standard,C3,2964,42:166x25_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00004,0,standard,C4,3099,87:135x142_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00004,0,standard,C5,2841,1:Col-0_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00004,0,standard,D1,3078,80:cvixler_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00004,0,standard,D2,2871,11:114x3_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00004,0,standard,D3,3093,85:Stn8-1_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00004,0,standard,D4,2862,8:107x121_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00004,0,standard,D5,2892,18:122x42_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00005,0,standard,A1,3081,81:lerxcvi_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00005,0,standard,A2,3045,69:51x111_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00005,0,standard,A3,3042,68:5x188_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00005,0,standard,A4,3063,75:61x162_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00005,0,standard,A5,2940,34:152x42_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00005,0,standard,B1,2970,44:17x21_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00005,0,standard,B2,2973,45:171x143_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00005,0,standard,B3,3057,73:59x116_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00005,0,standard,B4,2937,33:150x37_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00005,0,standard,B5,2916,26:165x137_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00005,0,standard,C1,2947,36:153x20_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00005,0,standard,C2,2866,9:18x109_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00005,0,standard,C3,3070,77:8x61_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00005,0,standard,C4,2998,53:191x31_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00005,0,standard,C5,3082,81:lerxcvi_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00005,0,standard,D1,2887,16:118x164_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00005,0,standard,D2,2986,49:187x69_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00005,0,standard,D3,3097,86:Cvi-1_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00005,0,standard,D4,3034,65:48x160_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00005,0,standard,D5,2983,48:186x27_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00006,0,standard,A1,3022,61:39x27_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00006,0,standard,A2,2938,33:150x37_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00006,0,standard,A3,3079,80:cvixler_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00006,0,standard,A4,2878,13:112x30_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00006,0,standard,A5,3052,71:54x183_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00006,0,standard,B1,2890,17:12x142_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00006,0,standard,B2,2899,20:128x6_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00006,0,standard,B3,2848,3:1x146_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00006,0,standard,B4,2980,47:180x157_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00006,0,standard,B5,2863,8:107x121_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00006,0,standard,C1,2920,27:139x36_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00006,0,standard,C2,2896,19:125x117_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00006,0,standard,C3,2911,24:135x10_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00006,0,standard,C4,2962,41:16x7_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00006,0,standard,C5,2989,50:19x173_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00006,0,standard,D1,2857,6:LL-1_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00006,0,standard,D2,2875,12:110x32_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00006,0,standard,D3,3061,74:6x131_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00006,0,standard,D4,2917,26:165x137_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00006,0,standard,D5,2914,25:136x102_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00007,0,standard,A1,3046,69:51x111_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00007,0,standard,A2,3094,85:Stn8-1_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00007,0,standard,A3,3076,79:ler_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00007,0,standard,A4,3010,57:15x9_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00007,0,standard,A5,3058,73:59x116_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00007,0,standard,B1,3100,87:135x142_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00007,0,standard,B2,2977,46:174x34_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00007,0,standard,B3,2941,34:152x42_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00007,0,standard,B4,3106,89:Spare2_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00007,0,standard,B5,2935,32:149x165_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00007,0,standard,C1,2944,35:153x108_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00007,0,standard,C2,3040,67:5x172_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00007,0,standard,C3,3007,56:24x171_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00007,0,standard,C4,2965,42:166x25_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00007,0,standard,C5,3016,59:33x58_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00008,0,standard,A1,2972,45:171x143_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00008,0,standard,A2,2966,43:168x22_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00008,0,standard,A3,3077,80:cvixler_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00008,0,standard,A4,2924,29:146x64_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00008,0,standard,A5,2885,16:118x164_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00008,0,standard,B1,3026,63:45x23_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00008,0,standard,B2,2981,48:186x27_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00008,0,standard,B3,3044,69:51x111_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00008,0,standard,B4,2996,53:191x31_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00008,0,standard,B5,3017,60:38x35_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00008,0,standard,C1,2867,10:109x48_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00008,0,standard,C2,2960,41:16x7_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00008,0,standard,C3,3014,59:33x58_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00008,0,standard,C4,2873,12:110x32_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00008,0,standard,C5,3068,77:8x61_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00008,0,standard,D1,2918,27:139x36_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00008,0,standard,D2,2870,11:114x3_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00008,0,standard,D3,2948,37:156x106_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00008,0,standard,D4,3095,86:Cvi-1_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00008,0,standard,D5,2978,47:180x157_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00009,0,standard,A1,3011,58:26x74_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00009,0,standard,A2,2888,17:12x142_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00009,0,standard,A3,3029,64:46x29_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00009,0,standard,A4,2840,1:Col-0_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00009,0,standard,A5,3080,81:lerxcvi_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00009,0,standard,B1,2939,34:152x42_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00009,0,standard,B2,3098,87:135x142_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00009,0,standard,B3,2894,19:125x117_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00009,0,standard,B4,2882,15:118x108_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00009,0,standard,B5,3047,70:51x18_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00009,0,standard,C1,2861,8:107x121_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00009,0,standard,C2,3023,62:44x50_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00009,0,standard,C3,2915,26:165x137_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00009,0,standard,C4,3005,56:24x171_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00009,0,standard,C5,3050,71:54x183_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00009,0,standard,D1,2897,20:128x6_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00009,0,standard,D2,2903,22:133x35_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00009,0,standard,D3,3104,89:Spare2_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00009,0,standard,D4,2987,50:19x173_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00009,0,standard,D5,2900,21:129x132_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00010,0,standard,A1,3089,84:pgr5_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00010,0,standard,A2,2864,9:18x109_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00010,0,standard,A3,2993,52:190x176_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00010,0,standard,A4,2954,39:16x4_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00010,0,standard,A5,2951,38:119x60_R1,0
Pr#2013-0012_Exp#0003_Ath_Tr#00010,0,standard,B1,2949,37:156x106_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00010,0,standard,B2,3072,78:ler self_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00010,0,standard,B3,3021,61:39x27_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00010,0,standard,B4,3024,62:44x50_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00010,0,standard,B5,3033,65:48x160_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00010,0,standard,C1,3075,79:ler_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00010,0,standard,C2,2856,6:LL-1_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00010,0,standard,C3,3012,58:26x74_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00010,0,standard,C4,3051,71:54x183_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00010,0,standard,C5,2934,32:149x165_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00010,0,standard,D1,3087,83:npq4_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00010,0,standard,D2,2976,46:174x34_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00010,0,standard,D3,2928,30:147x50_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00010,0,standard,D4,3060,74:6x131_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00010,0,standard,D5,2868,10:109x48_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00011,0,standard,A1,2913,25:136x102_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00011,0,standard,A2,3090,84:pgr5_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00011,0,standard,A3,3006,56:24x171_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00011,0,standard,A4,2946,36:153x20_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00011,0,standard,A5,2895,19:125x117_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00011,0,standard,B1,2874,12:110x32_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00011,0,standard,B2,2847,3:1x146_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00011,0,standard,B3,2982,48:186x27_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00011,0,standard,B4,3105,89:Spare2_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00011,0,standard,B5,2907,23:134x29_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00011,0,standard,C1,3000,54:192x189_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00011,0,standard,C2,3015,59:33x58_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00011,0,standard,C3,2979,47:180x157_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00011,0,standard,C4,2898,20:128x6_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00011,0,standard,C5,3054,72:55x18_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00011,0,standard,D1,2952,38:119x60_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00011,0,standard,D2,2997,53:191x31_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00011,0,standard,D3,3108,90:Spare3_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00011,0,standard,D4,2958,40:16x66_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00011,0,standard,D5,2943,35:153x108_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00012,0,standard,A1,2877,13:112x30_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00012,0,standard,A2,2880,14:115x12_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00012,0,standard,A3,3039,67:5x172_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00012,0,standard,A4,2991,51:19x67_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00012,0,standard,A5,2967,43:168x22_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00012,0,standard,B1,2889,17:12x142_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00012,0,standard,B2,2901,21:129x132_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00012,0,standard,B3,2853,5:101x176_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00012,0,standard,B4,2844,2:cvi self_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00012,0,standard,B5,3096,86:Cvi-1_R2,0
Pr#2013-0012_Exp#0003_Ath_Tr#00012,0,standard,C1,2929,30:147x50_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00012,0,standard,C2,2950,37:156x106_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00012,0,standard,C3,2908,23:134x29_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00012,0,standard,C4,3055,72:55x18_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00012,0,standard,C5,2974,45:171x143_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00012,0,standard,D1,2959,40:16x66_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00012,0,standard,D2,2860,7:145x105_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00012,0,standard,D3,2881,14:115x12_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00012,0,standard,D4,3013,58:26x74_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00012,0,standard,D5,3001,54:192x189_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00013,0,standard,A1,3004,55:20x138_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00013,0,standard,A2,2842,1:Col-0_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00013,0,standard,A3,2905,22:133x35_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00013,0,standard,A4,3037,66:49x158_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00013,0,standard,A5,3091,84:pgr5_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00013,0,standard,B1,2968,43:168x22_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00013,0,standard,B2,2932,31:147x69_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00013,0,standard,B3,3085,82:npq1_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00013,0,standard,B4,3019,60:38x35_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00013,0,standard,B5,2884,15:118x108_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00013,0,standard,C1,2902,21:129x132_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00013,0,standard,C2,2992,51:19x67_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00013,0,standard,C3,2926,29:146x64_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00013,0,standard,C4,3088,83:npq4_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00013,0,standard,C5,2893,18:122x42_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00013,0,standard,D1,3031,64:46x29_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00013,0,standard,D2,3109,90:Spare3_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00013,0,standard,D3,3028,63:45x23_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00013,0,standard,D4,2872,11:114x3_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00013,0,standard,D5,3064,75:61x162_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00014,0,standard,A1,2956,39:16x4_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00014,0,standard,A2,2869,10:109x48_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00014,0,standard,A3,3067,76:63x151_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00014,0,standard,A4,2971,44:17x21_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00014,0,standard,A5,3025,62:44x50_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00014,0,standard,B1,2851,4:10x26_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00014,0,standard,B2,3043,68:5x188_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00014,0,standard,B3,2953,38:119x60_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00014,0,standard,B4,3073,78:ler self_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00014,0,standard,B5,2854,5:101x176_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00014,0,standard,C1,3103,88:Spare1_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00014,0,standard,C2,3049,70:51x18_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00014,0,standard,C3,2845,2:cvi self_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00014,0,standard,C4,2995,52:190x176_R3,0
Pr#2013-0012_Exp#0003_Ath_Tr#00014,0,standard,C5,2923,28:14x4_R3,0
